timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
42,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,46.324,45.693817,5.026,4.1145687,48.545,52.12371,3.994,4.0024114,-2.751,-2.546633,0.0,-0.8058375,14.932,15.322285
97,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,48.25,45.90218,6.283,4.1947684,51.172,51.35664,4.503,3.9259372,-2.751,-2.6278334,0.0,-0.7795014,14.712,14.790458
98,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,51.266,46.30107,6.618,4.3488445,52.941,50.93612,4.879,3.8510106,-1.397,-2.615655,0.0,-0.7481271,14.492,14.173573
99,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,50.68,46.56003,6.45,4.3473654,52.781,50.299908,4.423,3.7995698,-2.612,-2.6385198,0.0,-0.70533335,14.053,13.80138
100,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,49.842,46.75973,5.948,4.307536,51.869,50.179222,4.074,3.7872052,-2.58,-2.6878815,0.0,-0.6583337,13.613,13.692884
101,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,50.931,46.66262,5.78,4.012454,52.646,49.72056,3.887,3.6812873,-1.365,-2.7701542,0.0,-0.6385602,13.3935,13.68005
102,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,51.098,46.3882,6.031,3.6420102,52.968,49.53553,3.86,3.6139247,-1.279,-2.9581263,0.0,-0.62606,12.954,13.849488
103,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,49.926,46.34781,5.445,3.4771779,51.467,49.91851,3.404,3.6342616,-1.301,-3.0906236,0.0,-0.632489,12.5145,14.484086
104,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,52.439,46.93242,5.78,3.8470802,54.818,50.757023,3.967,3.8300047,-2.815,-3.1380746,0.0,-0.61910063,12.075,14.976491
105,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,51.182,47.53242,5.11,4.3114204,53.799,51.867382,3.887,4.1045995,-2.815,-3.0722356,0.0,-0.62036425,11.6355,14.950053
106,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,52.606,47.85243,5.612,4.7779837,54.577,52.52645,3.94,4.447872,-1.599,-3.002297,0.0,-0.6080051,11.1965,14.484695
107,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,53.025,47.48015,6.115,4.929136,55.032,52.4353,4.289,4.609541,-1.599,-2.9571052,0.0,-0.60634863,10.757,13.879163
108,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,49.088,47.02261,4.105,4.8493547,50.716,51.94199,2.573,4.590355,-1.461,-2.8036814,0.0,-0.5579143,10.757,13.352772
109,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,50.763,46.545303,4.188,4.54624,51.145,51.183464,1.796,4.4330654,0.0,-2.6065419,0.0,-0.52503264,10.3175,13.109052
110,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,51.35,46.16806,0.0,4.545324,51.735,51.059555,1.635,4.444007,0.0,-2.5796762,0.0,-0.5141466,10.3175,13.158151
111,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,56.627,45.883472,6.869,4.447602,55.193,50.83551,3.378,4.4086566,2.207,-2.584429,0.0,-0.48825872,9.878,12.99438
112,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,54.784,45.671146,5.78,4.2506213,55.676,50.464672,3.404,4.312479,0.0,-2.5503879,0.0,-0.4576754,9.878,12.834806
113,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,54.868,45.477844,6.199,4.1791964,56.185,50.397156,3.806,4.295618,-1.29,-2.483138,0.0,-0.44710863,9.878,12.812705
114,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,54.952,45.367905,6.031,4.2703815,56.158,50.840416,3.994,4.370256,0.0,-2.4515412,0.0,-0.45718056,9.4385,12.9711075
115,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,56.962,45.53388,6.785,4.326388,56.078,51.03423,3.538,4.3865757,0.0,-2.4550903,0.0,-0.46126908,9.4385,13.017827
116,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,55.036,45.835514,6.366,4.4646096,56.158,50.969852,4.128,4.411708,0.0,-2.4891224,0.0,-0.44097733,9.4385,13.109705
117,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,57.046,46.33835,7.037,4.779091,56.372,51.111946,3.806,4.4858856,0.0,-2.5777907,0.0,-0.4131327,9.2185,13.552653
118,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,54.784,46.69561,5.948,4.7992177,55.542,50.647015,3.94,4.565633,0.0,-2.7593036,0.0,-0.38966054,8.999,14.166853
119,ETTm2,Autoformer,dishts,96,24,0.25,2023,avg,False,legacy,54.533,47.86745,5.864,5.68323,55.542,51.597313,3.78,4.992877,0.0,-3.1359282,0.0,-0.39326346,8.999,13.688725
