timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
31,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,39.371,,0.0,,42.782,,0.0,,-2.697,,-1.311,,6.582,
32,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,40.209,,0.0,,42.487,,1.474,,-2.697,,0.0,,6.582,
33,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,39.371,,0.0,,41.04,,0.0,,-1.439,,0.0,,6.3625,
34,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,35.183,,0.0,,37.528,,0.0,,-2.719,,0.0,,6.3625,
35,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,46.324,47.64538,5.026,2.728277,48.545,51.818546,3.994,3.1910944,-2.751,-3.0501764,0.0,-0.79616916,14.932,18.112328
97,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,48.25,47.351273,6.283,2.7928727,51.172,51.539818,4.503,3.231235,-2.751,-3.1826065,0.0,-0.55938464,14.712,17.616833
98,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,51.266,47.716824,6.618,2.877011,52.941,51.538483,4.879,3.1813965,-1.397,-2.9781673,0.0,-0.53733546,14.492,17.037214
99,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,50.68,47.801033,6.45,2.9010282,52.781,51.247677,4.423,3.201274,-2.612,-2.917515,0.0,-0.595851,14.053,16.472908
100,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,49.842,48.46172,5.948,2.998702,51.869,51.451958,4.074,3.1813521,-2.58,-2.83537,0.0,-0.59030056,13.613,16.302904
101,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,50.931,48.168217,5.78,2.8806772,52.646,51.508625,3.887,3.1629767,-1.365,-2.853424,0.0,-0.58421457,13.3935,15.885812
102,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,51.098,47.56506,6.031,2.6229877,52.968,51.146576,3.86,3.0360274,-1.279,-2.8763587,0.0,-0.4398963,12.954,14.929012
103,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,49.926,47.644432,5.445,2.6153023,51.467,51.03136,3.404,3.0608716,-1.301,-2.8572674,0.0,-0.4204911,12.5145,14.616215
104,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,52.439,47.563744,5.78,2.7525175,54.818,50.758835,3.967,3.1444726,-2.815,-2.7925918,0.0,-0.40704384,12.075,14.504849
105,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,51.182,46.824833,5.11,2.465862,53.799,50.21252,3.887,3.002245,-2.815,-2.7837815,0.0,-0.5135267,11.6355,13.410274
106,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,52.606,45.443367,5.612,1.9401858,54.577,49.042534,3.94,2.6702302,-1.599,-2.786872,0.0,-0.49642667,11.1965,11.620138
107,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,53.025,44.460743,6.115,1.6107917,55.032,47.942665,4.289,2.416363,-1.599,-2.7306578,0.0,-0.5382182,10.757,10.469431
108,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,49.088,43.623913,4.105,1.3210759,50.716,47.10058,2.573,2.217776,-1.461,-2.7501478,0.0,-0.5359504,10.757,9.401705
109,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,50.763,43.54083,4.188,1.2159714,51.145,46.933727,1.796,2.1669297,0.0,-2.6924236,0.0,-0.5450071,10.3175,9.124831
110,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,51.35,43.718754,0.0,1.3975952,51.735,46.76031,1.635,2.2963061,0.0,-2.630165,0.0,-0.5174085,10.3175,9.052183
111,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,56.627,43.192173,6.869,1.2915863,55.193,46.35898,3.378,2.1560326,2.207,-2.699181,0.0,-0.45398936,9.878,8.475119
112,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,54.784,42.901794,5.78,1.2430202,55.676,46.102123,3.404,2.1153884,0.0,-2.7334228,0.0,-0.4597224,9.878,8.179827
113,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,54.868,42.660027,6.199,1.1683229,56.185,45.884876,3.806,2.0579805,-1.29,-2.7934148,0.0,-0.43951425,9.878,7.9616995
114,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,54.952,42.63732,6.031,1.1485773,56.158,45.83218,3.994,2.0488584,0.0,-2.8439786,0.0,-0.44220147,9.4385,7.9054723
115,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,56.962,42.95054,6.785,1.2484245,56.078,46.050793,3.538,2.1294355,0.0,-2.847715,0.0,-0.4602402,9.4385,8.109995
116,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,55.036,43.441505,6.366,1.411145,56.158,46.44459,4.128,2.2431138,0.0,-2.8278449,0.0,-0.48733822,9.4385,8.433825
117,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,57.046,44.139435,7.037,1.6508524,56.372,47.016857,3.806,2.3904915,0.0,-2.7866917,0.0,-0.48816535,9.2185,8.826532
118,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,54.784,44.927483,5.948,1.8901024,55.542,47.66654,3.94,2.5056508,0.0,-2.7120135,0.0,-0.39196762,8.999,9.196866
119,ETTm2,Autoformer,none,96,24,0.0,2024,avg,False,none,54.533,46.069595,5.864,2.2808228,55.542,49.127144,3.78,2.8682384,0.0,-2.7850053,0.0,-0.8709143,8.999,10.0483465
