timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
12,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,47.245,,0.0,,51.065,,1.742,,-3.71,,-1.311,,9.2185,
13,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,47.748,,0.0,,51.011,,1.769,,-2.484,,0.0,,8.7795,
14,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,48.837,,0.0,,51.226,,1.421,,-2.484,,0.0,,8.3395,
15,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,52.69,,0.0,,54.55,,2.305,,-2.484,,0.0,,7.9005,
16,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,51.852,,0.0,,54.416,,2.52,,-2.484,,0.0,,7.9005,
17,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,52.271,,4.523,,55.113,,2.841,,-2.591,,0.0,,7.4605,
18,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,54.03,,5.11,,55.622,,2.922,,-1.226,,0.0,,7.4605,
19,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,52.69,,5.194,,54.255,,3.351,,-1.375,,0.0,,7.0215,
20,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,54.784,,5.529,,55.381,,3.243,,0.0,,0.0,,7.0215,
21,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,56.46,,6.45,,57.793,,4.289,,-1.269,,0.0,,7.0215,
22,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,52.774,,4.691,,56.426,,3.914,,-3.763,,-1.258,,6.8015,
23,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,52.187,,5.11,,55.327,,3.94,,-3.763,,0.0,,6.582,
24,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,51.266,,5.11,,52.915,,4.048,,-2.441,,0.0,,6.582,
25,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,50.763,,5.026,,53.183,,3.833,,-2.441,,0.0,,6.582,
26,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,50.177,,4.775,,52.646,,3.538,,-2.473,,0.0,,6.582,
27,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,45.318,,0.0,,49.564,,2.868,,-3.966,,-1.301,,6.582,
28,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.046,,0.0,,44.095,,0.0,,-2.74,,-1.226,,6.582,
29,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,39.706,,0.0,,42.514,,0.0,,-2.697,,0.0,,6.582,
30,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,40.879,,0.0,,43.747,,1.528,,-2.697,,0.0,,6.582,
31,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,39.371,,0.0,,42.782,,0.0,,-2.697,,-1.311,,6.582,
32,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,40.209,,0.0,,42.487,,1.474,,-2.697,,0.0,,6.582,
33,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,39.371,,0.0,,41.04,,0.0,,-1.439,,0.0,,6.3625,
34,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,35.183,,0.0,,37.528,,0.0,,-2.719,,0.0,,6.3625,
35,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,46.324,50.719307,5.026,5.353648,48.545,56.176083,3.994,4.851284,-2.751,-1.483223,0.0,-0.31187153,14.932,14.795147
97,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,48.25,50.511032,6.283,5.2620134,51.172,55.843292,4.503,4.827279,-2.751,-1.6254469,0.0,-0.29395312,14.712,14.034977
98,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,51.266,50.42977,6.618,5.1753583,52.941,55.703014,4.879,4.7895045,-1.397,-1.6833018,0.0,-0.31754994,14.492,13.802541
99,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,50.68,49.821636,6.45,4.992299,52.781,55.06722,4.423,4.7587833,-2.612,-1.7617137,0.0,-0.35501975,14.053,13.756631
100,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,49.842,48.918133,5.948,4.6814632,51.869,54.2562,4.074,4.616887,-2.58,-1.7032189,0.0,-0.37401074,13.613,13.684332
101,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,50.931,47.963512,5.78,3.6846342,52.646,52.42244,3.887,3.9075658,-1.365,-1.5660851,0.0,-0.38296497,13.3935,13.380022
102,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,51.098,47.314102,6.031,3.079203,52.968,51.422108,3.86,3.5376017,-1.279,-1.5277665,0.0,-0.38057312,12.954,13.168326
103,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,49.926,47.443222,5.445,3.2296786,51.467,51.81493,3.404,3.7074082,-1.301,-1.5647975,0.0,-0.36294886,12.5145,13.062279
104,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,52.439,48.240585,5.78,3.6976452,54.818,52.592274,3.967,4.0014486,-2.815,-1.5927875,0.0,-0.34313798,12.075,13.042315
105,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,51.182,48.248833,5.11,3.6811075,53.799,52.707527,3.887,4.0035114,-2.815,-1.433052,0.0,-0.3578853,11.6355,12.778859
106,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,52.606,47.6084,5.612,3.0816913,54.577,51.308475,3.94,3.429924,-1.599,-1.1708341,0.0,-0.3563065,11.1965,12.442772
107,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,53.025,47.2248,6.115,2.3431537,55.032,49.547485,4.289,2.5869684,-1.599,-0.84841424,0.0,-0.3536502,10.757,12.253885
108,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,49.088,47.32527,4.105,2.3381083,50.716,48.905792,2.573,2.3936944,-1.461,-0.6914,0.0,-0.3298357,10.757,11.772696
109,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,50.763,47.834614,4.188,2.8454084,51.145,49.56334,1.796,2.728158,0.0,-0.6986846,0.0,-0.30082792,10.3175,11.200188
110,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,51.35,48.990948,0.0,3.9748762,51.735,51.477932,1.635,3.5749373,0.0,-0.8646468,0.0,-0.26025355,10.3175,10.742666
111,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,56.627,50.41269,6.869,5.1498847,55.193,53.469276,3.378,4.4573956,2.207,-0.992965,0.0,-0.23007016,9.878,10.572969
112,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,54.784,51.005062,5.78,5.4058447,55.676,53.830036,3.404,4.6158094,0.0,-0.990716,0.0,-0.20465907,9.878,10.465553
113,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,54.868,51.395107,6.199,5.6688247,56.185,54.03253,3.806,4.792977,-1.29,-1.0219517,0.0,-0.1881978,9.878,10.331047
114,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,54.952,51.75351,6.031,6.018105,56.158,54.114983,3.994,5.016301,0.0,-1.0627693,0.0,-0.18476915,9.4385,10.166717
115,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,56.962,51.942036,6.785,6.2215657,56.078,53.99347,3.538,5.141058,0.0,-1.0592219,0.0,-0.1869435,9.4385,10.000056
116,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,55.036,51.937363,6.366,6.2629247,56.158,53.758663,4.128,5.189982,0.0,-1.0477662,0.0,-0.1827708,9.4385,9.867508
117,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,57.046,51.67524,7.037,6.226165,56.372,53.386063,3.806,5.252865,0.0,-1.0973066,0.0,-0.17267348,9.2185,9.572219
118,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,54.784,50.92349,5.948,6.098396,55.542,52.756912,3.94,5.2539907,0.0,-1.1803713,0.0,-0.15793379,8.999,9.374491
119,ETTm2,Autoformer,dishts,96,24,1.0,2023,avg,False,legacy,54.533,49.83321,5.864,5.9513984,55.542,52.452,3.78,5.014831,0.0,-1.3483692,0.0,-0.1958614,8.999,8.692276
