timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
35,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,46.324,47.892643,5.026,6.2293806,48.545,51.731136,3.994,5.5839653,-2.751,-2.336192,0.0,-0.8533997,14.932,16.488768
97,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,48.25,47.494957,6.283,6.006034,51.172,51.008644,4.503,5.295567,-2.751,-2.2565975,0.0,-0.853472,14.712,15.561701
98,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,51.266,47.66635,6.618,6.1560836,52.941,51.384975,4.879,5.405154,-1.397,-2.0566487,0.0,-0.82613343,14.492,14.737684
99,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,50.68,47.247044,6.45,5.645361,52.781,50.436703,4.423,5.1328363,-2.612,-1.9697617,0.0,-0.78749627,14.053,14.234005
100,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,49.842,45.271404,5.948,3.58474,51.869,47.350487,4.074,3.3999572,-2.58,-1.7753901,0.0,-0.7305236,13.613,13.971508
101,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,50.931,44.83911,5.78,3.1370654,52.646,46.314983,3.887,2.595707,-1.365,-1.7875713,0.0,-0.70485836,13.3935,13.810951
102,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,51.098,45.2355,6.031,3.6826475,52.968,47.251545,3.86,2.6984544,-1.279,-1.831618,0.0,-0.6976629,12.954,13.628117
103,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,49.926,46.47411,5.445,5.1587467,51.467,49.719135,3.404,3.6669946,-1.301,-1.9847702,0.0,-0.6907424,12.5145,13.668938
104,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,52.439,47.369392,5.78,5.65764,54.818,50.79001,3.967,3.8333628,-2.815,-2.1062021,0.0,-0.68590736,12.075,13.90513
105,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,51.182,48.02864,5.11,6.053174,53.799,51.545265,3.887,3.874308,-2.815,-1.9659019,0.0,-0.68155164,11.6355,14.137049
106,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,52.606,48.738483,5.612,6.402411,54.577,52.138184,3.94,4.061771,-1.599,-1.8907057,0.0,-0.67598844,11.1965,14.232849
107,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,53.025,49.3823,6.115,6.699088,55.032,52.72532,4.289,4.2518497,-1.599,-1.8744034,0.0,-0.6918539,10.757,14.336036
108,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,49.088,49.668594,4.105,6.645293,50.716,52.754036,2.573,4.3289356,-1.461,-1.7753323,0.0,-0.6897127,10.757,14.617621
109,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,50.763,49.110306,4.188,6.323722,51.145,52.07081,1.796,4.5145764,0.0,-1.9934187,0.0,-0.6937948,10.3175,14.914174
110,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,51.35,49.036736,0.0,6.195671,51.735,51.88603,1.635,4.64657,0.0,-2.0634255,0.0,-0.6850011,10.3175,15.258553
111,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,56.627,48.99975,6.869,6.203721,55.193,51.97944,3.378,4.68626,2.207,-2.0075498,0.0,-0.6782881,9.878,15.5855465
112,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,54.784,48.756393,5.78,6.14128,55.676,51.75277,3.404,4.8674593,0.0,-1.9791703,0.0,-0.6637867,9.878,16.018133
113,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,54.868,48.567623,6.199,5.850364,56.185,51.34451,3.806,4.6510267,-1.29,-1.9127554,0.0,-0.63125694,9.878,16.539225
114,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,54.952,48.2872,6.031,6.0760436,56.158,51.063877,3.994,4.916657,0.0,-1.9267808,0.0,-0.631602,9.4385,17.02927
115,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,56.962,48.182472,6.785,6.6379156,56.078,50.97843,3.538,5.5049286,0.0,-1.9211872,0.0,-0.6711184,9.4385,17.37488
116,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,55.036,48.08205,6.366,6.983987,56.158,51.092587,4.128,5.801224,0.0,-1.9708194,0.0,-0.7031171,9.4385,17.435972
117,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,57.046,47.86922,7.037,7.4221616,56.372,51.453316,3.806,5.794962,0.0,-2.090545,0.0,-0.7310238,9.2185,17.0453
118,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,54.784,46.988575,5.948,6.5771646,55.542,50.58863,3.94,4.967816,0.0,-2.1682534,0.0,-0.6907493,8.999,16.723276
119,ETTm2,Autoformer,dishts,96,24,0.1,2023,avg,False,legacy,54.533,46.48854,5.864,6.127111,55.542,50.833008,3.78,4.1434603,0.0,-2.6495996,0.0,-0.56591225,8.999,16.38472
