timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
89,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,46.324,46.994843,5.026,4.727858,48.545,54.010326,3.994,4.546904,-2.751,-2.1404424,0.0,-0.50907683,14.932,13.7797365
97,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,48.25,47.190147,6.283,4.821905,51.172,54.497997,4.503,4.467092,-2.751,-2.35105,0.0,-0.5113427,14.712,13.641034
98,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,51.266,47.851986,6.618,5.097507,52.941,55.81032,4.879,4.581305,-1.397,-2.438492,0.0,-0.5207714,14.492,13.326732
99,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,50.68,47.710873,6.45,5.114618,52.781,56.153713,4.423,4.4598775,-2.612,-2.5702088,0.0,-0.5547896,14.053,13.04876
100,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,49.842,47.558155,5.948,4.8207326,51.869,55.947186,4.074,4.1621795,-2.58,-2.554486,0.0,-0.5762486,13.613,12.711682
101,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,50.931,47.700428,5.78,4.599583,52.646,55.740326,3.887,3.993586,-1.365,-2.5468662,0.0,-0.5761953,13.3935,12.349319
102,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,51.098,47.664097,6.031,4.252615,52.968,55.01402,3.86,3.7921298,-1.279,-2.6069367,0.0,-0.5850544,12.954,12.018062
103,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,49.926,47.63387,5.445,3.8081965,51.467,54.166687,3.404,3.5878851,-1.301,-2.6661475,0.0,-0.5832993,12.5145,11.684219
104,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,52.439,47.35454,5.78,3.674214,54.818,53.09796,3.967,3.4345222,-2.815,-2.7241735,0.0,-0.5468478,12.075,11.618573
105,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,51.182,47.244778,5.11,3.5376854,53.799,52.474724,3.887,3.3374946,-2.815,-2.6795056,0.0,-0.5243394,11.6355,11.615092
106,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,52.606,47.61018,5.612,3.7248368,54.577,52.723644,3.94,3.4237986,-1.599,-2.5331664,0.0,-0.49885356,11.1965,11.451191
107,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,53.025,48.233414,6.115,4.231732,55.032,53.695816,4.289,3.743566,-1.599,-2.4173846,0.0,-0.49655557,10.757,11.151384
108,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,49.088,48.49697,4.105,4.4195204,50.716,54.343353,2.573,3.9096022,-1.461,-2.3427107,0.0,-0.48236376,10.757,10.627891
109,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,50.763,48.484158,4.188,4.383893,51.145,54.501923,1.796,3.8862903,0.0,-2.2697837,0.0,-0.4760298,10.3175,10.155123
110,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,51.35,48.09708,0.0,4.171465,51.735,53.940586,1.635,3.651508,0.0,-2.179652,0.0,-0.46081895,10.3175,9.7491665
111,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,56.627,47.199776,6.869,3.7748148,55.193,52.694115,3.378,3.2444139,2.207,-2.088466,0.0,-0.46493042,9.878,9.434344
112,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,54.784,46.794827,5.78,3.6714714,55.676,52.25319,3.404,3.1207838,0.0,-2.0438986,0.0,-0.4653687,9.878,9.421202
113,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,54.868,47.071903,6.199,3.848016,56.185,53.058403,3.806,3.3640926,-1.29,-2.0673213,0.0,-0.45073187,9.878,9.522159
114,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,54.952,47.637325,6.031,4.1489873,56.158,54.58562,3.994,3.7937367,0.0,-2.0743735,0.0,-0.429232,9.4385,9.666202
115,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,56.962,47.8487,6.785,4.181402,56.078,55.602898,3.538,4.1003056,0.0,-2.1113894,0.0,-0.42013508,9.4385,9.909598
116,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,55.036,47.875343,6.366,3.8878798,56.158,55.503784,4.128,4.197049,0.0,-2.2088501,0.0,-0.42683744,9.4385,10.143596
117,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,57.046,47.704453,7.037,3.5287933,56.372,54.5814,3.806,4.158779,0.0,-2.277051,0.0,-0.43468773,9.2185,10.436112
118,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,54.784,47.713585,5.948,3.2295153,55.542,53.762074,3.94,4.161676,0.0,-2.2173617,0.0,-0.41963333,8.999,10.805051
119,ETTm2,Autoformer,dishts,96,24,0.1,2024,avg,False,legacy,54.533,47.590237,5.864,3.4016044,55.542,54.209553,3.78,4.0665736,0.0,-1.6889884,0.0,-0.43167257,8.999,9.3713255
