timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
78,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,46.324,46.18463,5.026,3.159867,48.545,50.55999,3.994,3.2833533,-2.751,-4.9525166,0.0,-1.3131306,14.932,17.905704
97,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,48.25,46.618652,6.283,3.3769782,51.172,50.56733,4.503,3.3567626,-2.751,-5.106656,0.0,-1.0349324,14.712,16.887589
98,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,51.266,47.069386,6.618,3.5867462,52.941,50.924126,4.879,3.4625485,-1.397,-4.7993717,0.0,-0.85664415,14.492,16.317997
99,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,50.68,47.231274,6.45,3.484079,52.781,51.386585,4.423,3.4232545,-2.612,-4.659586,0.0,-0.79314935,14.053,15.907829
100,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,49.842,47.156494,5.948,3.2576466,51.869,51.33557,4.074,3.321597,-2.58,-4.5259132,0.0,-0.672136,13.613,15.567093
101,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,50.931,46.991165,5.78,3.1363702,52.646,51.306145,3.887,3.3082018,-1.365,-4.29766,0.0,-0.53353584,13.3935,14.898264
102,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,51.098,46.50763,6.031,2.8650975,52.968,50.970444,3.86,3.1978078,-1.279,-4.1111994,0.0,-0.49494067,12.954,14.089848
103,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,49.926,45.99725,5.445,2.423801,51.467,50.588905,3.404,3.0330946,-1.301,-4.08381,0.0,-0.5389328,12.5145,13.803382
104,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,52.439,46.248833,5.78,2.3298104,54.818,50.102642,3.967,2.880577,-2.815,-4.0000057,0.0,-0.5884594,12.075,13.703899
105,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,51.182,45.89273,5.11,2.0708272,53.799,49.59467,3.887,2.5854235,-2.815,-3.811431,0.0,-0.626354,11.6355,13.689978
106,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,52.606,46.03718,5.612,2.20215,54.577,49.57972,3.94,2.5762324,-1.599,-3.5637789,0.0,-0.527763,11.1965,13.42574
107,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,53.025,46.60963,6.115,2.455349,55.032,50.020348,4.289,2.5934677,-1.599,-3.293891,0.0,-0.46093753,10.757,13.365713
108,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,49.088,47.08556,4.105,2.6255338,50.716,50.380512,2.573,2.591699,-1.461,-3.1290214,0.0,-0.40505174,10.757,13.111778
109,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,50.763,47.399326,4.188,2.7022936,51.145,50.575916,1.796,2.5876486,0.0,-3.025981,0.0,-0.37290385,10.3175,12.753153
110,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,51.35,47.501606,0.0,2.703316,51.735,50.48049,1.635,2.5238397,0.0,-2.9391725,0.0,-0.34044215,10.3175,12.420846
111,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,56.627,47.670788,6.869,2.7120135,55.193,50.445023,3.378,2.484075,2.207,-2.7981849,0.0,-0.28450096,9.878,12.052129
112,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,54.784,47.92438,5.78,2.7129707,55.676,50.543266,3.404,2.4707072,0.0,-2.673868,0.0,-0.2205337,9.878,11.637169
113,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,54.868,48.112183,6.199,2.8000166,56.185,50.61662,3.806,2.5195537,-1.29,-2.5646203,0.0,-0.20836863,9.878,11.287184
114,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,54.952,48.228714,6.031,3.000794,56.158,50.64552,3.994,2.6121116,0.0,-2.4607508,0.0,-0.23182385,9.4385,10.939178
115,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,56.962,48.32728,6.785,3.1771326,56.078,50.627403,3.538,2.666797,0.0,-2.3043487,0.0,-0.2441238,9.4385,10.424165
116,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,55.036,48.29351,6.366,3.23528,56.158,50.587036,4.128,2.684995,0.0,-2.1528354,0.0,-0.22318576,9.4385,9.725977
117,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,57.046,48.173622,7.037,3.138671,56.372,50.560665,3.806,2.668833,0.0,-2.0107794,0.0,-0.17265803,9.2185,9.196223
118,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,54.784,47.903683,5.948,2.9596102,55.542,50.41455,3.94,2.6054485,0.0,-1.81456,0.0,-0.13729846,8.999,8.923827
119,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,54.533,47.630257,5.864,2.8144042,55.542,50.10814,3.78,2.5393426,0.0,-1.696914,0.0,-0.15487033,8.999,8.763487
120,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,54.449,47.603176,6.534,2.7303448,54.255,49.841732,3.914,2.4344847,0.0,-1.6521723,0.0,-0.16564542,8.7795,8.644196
121,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,53.779,47.830963,7.037,2.808048,54.148,49.81538,4.45,2.379373,0.0,-1.5134642,0.0,-0.022735298,8.5595,8.388344
122,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,53.947,48.302013,6.618,3.1517177,54.014,49.910183,4.262,2.4935386,0.0,-1.382182,0.0,0.12962592,8.5595,7.7934475
123,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,51.015,48.33208,5.445,3.2509558,52.566,49.50398,4.048,2.4085374,0.0,-1.2386968,0.0,0.11130422,8.3395,6.9714622
124,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,49.674,48.59511,5.361,3.3413343,50.582,49.50378,3.619,2.414757,0.0,-1.0953948,0.0,0.17061394,8.12,6.7061152
125,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,45.486,48.689358,0.0,3.1174197,45.891,49.57871,1.93,2.4025197,0.0,-1.0390016,0.0,0.20904547,8.12,6.2860603
126,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,48.585,48.184998,5.612,3.024038,48.867,49.06997,3.672,2.4170654,0.0,-1.027884,0.0,0.21009207,7.9005,5.6035547
127,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,48.418,47.90708,5.026,2.9808955,49.296,48.42593,2.975,2.4746244,0.0,-1.0386468,0.0,0.14643645,7.6805,5.0421677
128,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,41.298,47.768345,0.0,2.9300742,43.184,47.73797,1.876,2.5266762,-1.471,-1.1471398,0.0,0.047976017,7.6805,4.821585
129,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,45.905,47.070263,4.188,2.6987524,46.669,46.80394,2.573,2.529406,0.0,-1.3083135,0.0,-0.26157254,7.4605,4.747711
130,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,45.654,46.718376,4.356,2.567146,46.079,46.32879,2.654,2.5506885,0.0,-1.4336601,0.0,-0.39370185,7.241,4.7839355
131,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,45.235,46.912743,5.026,2.480964,45.972,46.448128,3.431,2.4698179,0.0,-1.4818268,0.0,-0.26859677,7.0215,4.946765
132,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,43.978,47.09512,0.0,2.561068,45.918,46.728638,2.681,2.5086942,-1.695,-1.4240351,0.0,-0.08988035,7.0215,4.961805
133,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,45.067,47.38039,4.356,2.6793606,46.32,46.91359,3.27,2.7533684,0.0,-1.473818,0.0,-0.11981568,7.0215,5.245012
134,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,44.062,47.526287,4.105,2.5935068,45.06,46.978672,2.815,2.7501547,0.0,-1.5482038,0.0,-0.14793944,6.582,5.3994913
135,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,43.643,47.736607,0.0,2.7138467,44.417,47.288147,2.573,2.7594512,0.0,-1.6133058,0.0,-0.16806722,6.582,5.485014
136,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.387,47.498867,4.356,2.7608988,44.015,47.44469,3.431,2.7760293,-1.258,-1.6888995,0.0,-0.22836494,6.582,5.5768285
137,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.638,46.65343,0.0,2.5593596,44.283,47.102776,2.681,2.6531072,-1.365,-1.7090151,0.0,-0.32803497,6.1425,5.5195217
138,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.805,46.19177,4.44,2.4332078,44.176,46.807854,2.841,2.6250536,-2.612,-1.7915279,0.0,-0.3716827,6.1425,5.6277637
139,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,44.229,45.593277,4.44,2.3162951,45.141,46.58768,3.056,2.6806917,0.0,-1.9638306,0.0,-0.5126632,5.923,5.7708735
140,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,41.549,45.58463,0.0,2.425216,43.506,46.57846,2.439,2.8017917,-1.621,-2.0514839,0.0,-0.5465984,5.7035,5.8546295
141,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,43.308,45.965744,4.523,2.5489862,44.444,46.37807,3.351,2.946982,0.0,-2.1264327,0.0,-0.52604806,5.7035,6.0549364
142,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.47,46.292274,0.0,2.5739312,43.935,46.11753,2.949,2.9637923,-1.237,-2.179779,0.0,-0.45798174,5.2635,6.178316
143,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.219,46.695923,0.0,2.6677027,43.452,46.07913,2.493,3.010218,0.0,-2.2755046,0.0,-0.38518772,5.2635,6.3632812
144,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,41.633,47.15135,0.0,2.672356,43.238,46.25482,2.52,3.0511692,-1.226,-2.2602432,0.0,-0.29403374,4.8245,6.578374
145,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,40.963,47.358074,0.0,2.5694122,43.586,46.466957,2.466,3.0609713,-2.537,-2.2537992,0.0,-0.22237474,4.8245,6.7615147
146,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,38.785,46.95501,0.0,2.41797,40.101,46.821377,2.573,3.1021948,0.0,-2.3894637,0.0,-0.18225965,4.3845,7.12494
147,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,41.465,46.524227,0.0,2.1488638,43.452,46.939953,2.627,3.0595884,-1.589,-2.4088802,0.0,-0.17511663,4.3845,7.3308353
148,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,41.716,46.300262,0.0,2.1257586,43.72,46.813988,2.681,3.021313,-1.258,-2.4580956,0.0,-0.20195964,3.9455,7.22781
149,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.889,46.134342,4.105,2.0117884,43.854,46.627644,2.922,2.9969635,0.0,-2.5411415,0.0,-0.26573846,3.9455,7.6842604
150,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,40.376,46.25455,0.0,2.0822535,42.085,46.640537,2.332,3.1631444,-2.527,-2.7202435,0.0,-0.40200683,3.5055,8.52705
151,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.638,46.106953,4.356,2.2385228,43.318,46.6648,3.109,3.281107,0.0,-2.834495,0.0,-0.53670263,3.286,9.163281
152,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,43.811,46.26514,4.523,2.3642218,44.632,46.89467,2.975,3.329056,0.0,-2.9100533,0.0,-0.61057967,3.0665,9.344474
153,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.135,46.274334,0.0,2.3636572,43.908,47.080173,2.681,3.23868,-1.333,-2.9477286,0.0,-0.60346407,3.0665,8.734976
154,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,42.973,46.21391,0.0,2.3280087,44.953,47.22004,2.305,3.1406312,-1.237,-2.9202862,0.0,-0.5713132,2.627,7.913809
155,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,43.894,45.678673,0.0,1.9720092,44.873,47.631176,2.332,2.9848247,0.0,-2.878167,0.0,-0.5722892,2.627,7.6079874
156,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,43.057,45.524513,0.0,1.7516935,44.31,47.9698,2.118,2.8452015,0.0,-2.9159036,0.0,-0.5226088,2.1875,7.445163
157,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,46.156,45.81965,4.523,1.8607057,47.125,47.932144,2.734,2.7201622,0.0,-2.9700017,0.0,-0.37263706,2.1875,7.167973
158,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,44.816,45.77843,0.0,1.7253879,46.079,48.08673,2.439,2.542216,-1.908,-3.0021126,0.0,-0.35366306,2.1875,7.189807
159,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,40.46,45.48458,0.0,1.2880743,43.586,47.759678,1.421,2.350026,-2.761,-3.036654,0.0,-0.41110143,2.1875,7.1983294
160,ETTm2,Autoformer,revin,96,96,0.0,2023,avg,False,none,43.978,45.42801,0.0,1.2574708,46.374,47.72416,2.091,2.330223,-2.761,-3.133263,0.0,-0.39300206,2.1875,7.5529428
