timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
90,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,46.324,45.16027,5.026,2.089029,48.545,47.841454,3.994,3.1074803,-2.751,-3.6058173,0.0,-1.2934699,14.932,16.056595
97,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,48.25,45.82813,6.283,2.2725267,51.172,48.19361,4.503,3.2474952,-2.751,-3.5525868,0.0,-1.1003371,14.712,15.85329
98,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,51.266,46.878403,6.618,2.6963553,52.941,48.63048,4.879,3.4101021,-1.397,-3.1358764,0.0,-0.9748296,14.492,15.706687
99,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,50.68,47.266823,6.45,2.931571,52.781,48.71661,4.423,3.4778652,-2.612,-2.9182398,0.0,-0.94863683,14.053,15.142195
100,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,49.842,46.371277,5.948,2.6455297,51.869,48.14681,4.074,3.2645106,-2.58,-2.9741094,0.0,-1.1533043,13.613,14.033459
101,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,50.931,45.666653,5.78,2.371329,52.646,47.65796,3.887,3.0930367,-1.365,-2.8998067,0.0,-1.3019338,13.3935,12.631021
102,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,51.098,44.947067,6.031,1.7779164,52.968,47.255302,3.86,2.8018587,-1.279,-2.718371,0.0,-1.2602909,12.954,11.118528
103,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,49.926,44.485214,5.445,1.574954,51.467,47.228764,3.404,2.7102323,-1.301,-2.7804768,0.0,-1.2239035,12.5145,10.223998
104,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,52.439,45.256454,5.78,2.1425862,54.818,47.629253,3.967,3.0263233,-2.815,-2.7684712,0.0,-1.1270177,12.075,10.431164
105,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,51.182,45.378525,5.11,1.9800402,53.799,47.630306,3.887,2.7950878,-2.815,-2.3247912,0.0,-0.9789239,11.6355,10.012965
106,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,52.606,45.29776,5.612,1.9822176,54.577,47.528454,3.94,2.7146118,-1.599,-2.2873983,0.0,-0.77718353,11.1965,9.318947
107,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,53.025,45.22126,6.115,1.9147639,55.032,47.564903,4.289,2.6557522,-1.599,-2.2935474,0.0,-0.7500583,10.757,9.135328
108,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,49.088,45.18599,4.105,1.9095072,50.716,47.654778,2.573,2.6620736,-1.461,-2.334637,0.0,-0.76696867,10.757,9.024791
109,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,50.763,45.19527,4.188,1.8836173,51.145,47.796165,1.796,2.648896,0.0,-2.4087338,0.0,-0.73260355,10.3175,9.09138
110,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,51.35,45.31831,0.0,1.9154749,51.735,47.88817,1.635,2.643741,0.0,-2.3991203,0.0,-0.6623125,10.3175,9.358959
111,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,56.627,45.541122,6.869,1.9924984,55.193,47.9922,3.378,2.666321,2.207,-2.3683012,0.0,-0.5802773,9.878,9.613214
112,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,54.784,45.840076,5.78,2.1111386,55.676,48.107655,3.404,2.7224839,0.0,-2.3283813,0.0,-0.5001894,9.878,9.810044
113,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,54.868,45.95723,6.199,2.182168,56.185,48.0612,3.806,2.7643533,-1.29,-2.2972434,0.0,-0.46168447,9.878,9.803893
114,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,54.952,45.6756,6.031,2.1407788,56.158,47.740692,3.994,2.756441,0.0,-2.3106005,0.0,-0.51254445,9.4385,9.573774
115,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,56.962,45.29526,6.785,2.0751228,56.078,47.37191,3.538,2.730784,0.0,-2.3011112,0.0,-0.5865176,9.4385,9.237786
116,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,55.036,45.1233,6.366,2.0359988,56.158,47.193893,4.128,2.7037039,0.0,-2.279859,0.0,-0.62629884,9.4385,8.866909
117,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,57.046,45.097218,7.037,2.037831,56.372,47.138535,3.806,2.7053545,0.0,-2.2570581,0.0,-0.6497289,9.2185,8.558086
118,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,54.784,45.09314,5.948,2.073583,55.542,47.06862,3.94,2.7376194,0.0,-2.1867695,0.0,-0.6625921,8.999,8.35382
119,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,54.533,44.996475,5.864,2.0988946,55.542,46.918507,3.78,2.7905319,0.0,-2.115553,0.0,-0.664003,8.999,8.203967
120,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,54.449,44.926273,6.534,2.128534,54.255,46.85807,3.914,2.8716307,0.0,-2.0360446,0.0,-0.6738744,8.7795,8.067815
121,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,53.779,44.82229,7.037,2.1031058,54.148,46.870197,4.45,2.895204,0.0,-2.0046682,0.0,-0.6789659,8.5595,7.857294
122,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,53.947,44.577885,6.618,2.0176742,54.014,46.81242,4.262,2.8485293,0.0,-2.0544903,0.0,-0.6966325,8.5595,7.6366916
123,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,51.015,44.21864,5.445,1.9038382,52.566,46.68942,4.048,2.773086,0.0,-2.1485748,0.0,-0.72871995,8.3395,7.463789
124,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,49.674,43.9113,5.361,1.8044761,50.582,46.612446,3.619,2.71203,0.0,-2.2228851,0.0,-0.742325,8.12,7.309399
125,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,45.486,43.7879,0.0,1.7596077,45.891,46.631542,1.93,2.6975777,0.0,-2.2474487,0.0,-0.74255115,8.12,7.1508846
126,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,48.585,43.794834,5.612,1.7802962,48.867,46.663464,3.672,2.737407,0.0,-2.2518208,0.0,-0.7556767,7.9005,7.0087
127,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,48.418,43.856236,5.026,1.8375099,49.296,46.638348,2.975,2.8002074,0.0,-2.2586825,0.0,-0.7679604,7.6805,6.8817816
128,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,41.298,43.879425,0.0,1.8843738,43.184,46.564137,1.876,2.8367202,-1.471,-2.2789614,0.0,-0.76821434,7.6805,6.7761273
129,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,45.905,43.799862,4.188,1.8688314,46.669,46.45286,2.573,2.8069088,0.0,-2.307678,0.0,-0.7527141,7.4605,6.6588163
130,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,45.654,43.571053,4.356,1.7775142,46.079,46.25761,2.654,2.7157216,0.0,-2.3383963,0.0,-0.75545835,7.241,6.5316496
131,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,45.235,43.368465,5.026,1.6819572,45.972,46.04113,3.431,2.6260927,0.0,-2.3490355,0.0,-0.7645563,7.0215,6.407514
132,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,43.978,43.297215,0.0,1.615002,45.918,45.85755,2.681,2.5632026,-1.695,-2.3367472,0.0,-0.7480292,7.0215,6.2468166
133,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,45.067,43.224934,4.356,1.5304393,46.32,45.651497,3.27,2.4983616,0.0,-2.3297825,0.0,-0.7334015,7.0215,6.052874
134,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,44.062,42.996647,4.105,1.4045914,45.06,45.35994,2.815,2.424743,0.0,-2.3724864,0.0,-0.7530279,6.582,5.911613
135,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,43.643,42.751472,0.0,1.3213078,44.417,45.11423,2.573,2.3878896,0.0,-2.4200983,0.0,-0.79005593,6.582,5.8276796
136,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.387,42.420742,4.356,1.2488595,44.015,44.9069,3.431,2.3565156,-1.258,-2.4565518,0.0,-0.84311324,6.582,5.670498
137,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.638,42.146824,0.0,1.1649297,44.283,44.756763,2.681,2.3072667,-1.365,-2.4554079,0.0,-0.8908003,6.1425,5.4612646
138,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.805,41.956886,4.44,1.0818768,44.176,44.63564,2.841,2.2505918,-2.612,-2.4460044,0.0,-0.91395044,6.1425,5.282106
139,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,44.229,41.935585,4.44,1.0461777,45.141,44.58391,3.056,2.2196362,0.0,-2.4236488,0.0,-0.90621036,5.923,5.1562867
140,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,41.549,41.951313,0.0,1.0336231,43.506,44.552143,2.439,2.204779,-1.621,-2.409789,0.0,-0.8941348,5.7035,5.033742
141,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,43.308,42.022057,4.523,1.0566609,44.444,44.583096,3.351,2.2077794,0.0,-2.3924358,0.0,-0.8764746,5.7035,4.9322104
142,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.47,42.118744,0.0,1.0952268,43.935,44.69177,2.949,2.2112763,-1.237,-2.379987,0.0,-0.85586107,5.2635,4.8929114
143,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.219,42.219486,0.0,1.1297816,43.452,44.81663,2.493,2.2118897,0.0,-2.3956466,0.0,-0.83394796,5.2635,4.9276295
144,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,41.633,42.256817,0.0,1.1356587,43.238,44.887318,2.52,2.203412,-1.226,-2.445594,0.0,-0.8286207,4.8245,5.0257072
145,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,40.963,42.307377,0.0,1.1402068,43.586,45.024376,2.466,2.202797,-2.537,-2.5219305,0.0,-0.81732905,4.8245,5.1763
146,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,38.785,42.423164,0.0,1.1631327,40.101,45.21496,2.573,2.2085576,0.0,-2.5843801,0.0,-0.80266297,4.3845,5.346657
147,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,41.465,42.623318,0.0,1.2004434,43.452,45.409275,2.627,2.2170827,-1.589,-2.6211581,0.0,-0.78731394,4.3845,5.510739
148,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,41.716,42.793297,0.0,1.2217263,43.72,45.558743,2.681,2.2255054,-1.258,-2.6638584,0.0,-0.78484315,3.9455,5.6674066
149,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.889,42.819336,4.105,1.2084994,43.854,45.65604,2.922,2.2271633,0.0,-2.7426314,0.0,-0.8063774,3.9455,5.8725524
150,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,40.376,42.73542,0.0,1.1770378,42.085,45.724392,2.332,2.208065,-2.527,-2.8304014,0.0,-0.8336504,3.5055,6.1369
151,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.638,42.731228,4.356,1.1653357,43.318,45.824894,3.109,2.1706133,0.0,-2.8460734,0.0,-0.8357847,3.286,6.372938
152,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,43.811,42.88625,4.523,1.1893404,44.632,45.955017,2.975,2.1442559,0.0,-2.7836206,0.0,-0.8028327,3.0665,6.5253234
153,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.135,43.040024,0.0,1.2209865,43.908,46.05329,2.681,2.139618,-1.333,-2.7490685,0.0,-0.7664578,3.0665,6.703447
154,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.973,43.175686,0.0,1.2506963,44.953,46.14477,2.305,2.1522408,-1.237,-2.7536826,0.0,-0.7390842,2.627,6.945466
155,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,43.894,43.308525,0.0,1.2864988,44.873,46.222347,2.332,2.1874406,0.0,-2.77476,0.0,-0.73008996,2.627,7.230336
156,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,43.057,43.42269,0.0,1.3351139,44.31,46.28547,2.118,2.2455628,0.0,-2.8016386,0.0,-0.7370792,2.1875,7.5261116
157,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,46.156,43.54186,4.523,1.4022129,47.125,46.372684,2.734,2.3172095,0.0,-2.8323267,0.0,-0.74902767,2.1875,7.825039
158,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,44.816,43.75168,0.0,1.497347,46.079,46.52322,2.439,2.3983247,-1.908,-2.8463426,0.0,-0.75006443,2.1875,8.12444
159,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,40.46,43.99998,0.0,1.6020349,43.586,46.651,1.421,2.4752557,-2.761,-2.849492,0.0,-0.745352,2.1875,8.4144945
160,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,43.978,44.32103,0.0,1.7264069,46.374,46.777134,2.091,2.568494,-2.761,-2.8487024,0.0,-0.7159224,2.1875,8.695062
161,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,42.135,44.58976,0.0,1.8341527,46.454,46.915462,2.439,2.6577027,-2.761,-2.866836,0.0,-0.68522835,2.1875,8.991767
162,ETTm2,Autoformer,none,96,96,0.0,2023,avg,False,none,43.308,44.73913,0.0,1.9056417,46.588,47.05237,2.975,2.722671,-3.987,-2.8884764,0.0,-0.6729494,2.627,9.290605
