timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
50,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,46.324,40.26344,5.026,-0.31082153,48.545,44.90312,3.994,1.884333,-2.751,-4.125377,0.0,-0.19960666,14.932,10.378248
97,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,48.25,40.7359,6.283,-0.3764701,51.172,44.78443,4.503,1.8021448,-2.751,-3.9767776,0.0,-0.065627515,14.712,9.894553
98,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,51.266,42.450066,6.618,0.28044128,52.941,45.082474,4.879,2.0564985,-1.397,-3.7837641,0.0,0.0718413,14.492,9.771999
99,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,50.68,43.820774,6.45,1.1328841,52.781,46.187935,4.423,2.356754,-2.612,-3.7105765,0.0,0.113964796,14.053,10.045624
100,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,49.842,45.461643,5.948,2.0316055,51.869,47.217445,4.074,2.6166687,-2.58,-3.5501883,0.0,0.13254297,13.613,10.153709
101,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,50.931,44.958485,5.78,1.4296945,52.646,46.71885,3.887,2.3087277,-1.365,-3.4232693,0.0,0.088638484,13.3935,9.616516
102,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,51.098,42.21617,6.031,-0.75053406,52.968,45.0361,3.86,1.3168288,-1.279,-3.3600938,0.0,-0.07819924,12.954,8.128518
103,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,49.926,42.48452,5.445,-0.9103203,51.467,45.895847,3.404,1.1688198,-1.301,-3.5165353,0.0,-0.26678967,12.5145,8.287369
104,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,52.439,41.598248,5.78,-1.0374227,54.818,45.995174,3.967,1.1202309,-2.815,-3.805766,0.0,-0.44044778,12.075,9.025049
105,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,51.182,42.1359,5.11,-0.617399,53.799,46.311256,3.887,1.3183186,-2.815,-3.6873207,0.0,-0.41889906,11.6355,9.488278
106,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,52.606,43.04727,5.612,-0.19751239,54.577,46.743042,3.94,1.6196235,-1.599,-3.4263005,0.0,-0.3865217,11.1965,9.715267
107,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,53.025,44.331795,6.115,0.6331551,55.032,47.14619,4.289,2.0211751,-1.599,-3.0584888,0.0,-0.34825176,10.757,9.590471
108,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,49.088,44.563198,4.105,0.873204,50.716,46.98974,2.573,2.0886192,-1.461,-2.759251,0.0,-0.3890227,10.757,9.123228
109,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,50.763,44.472794,4.188,0.9801188,51.145,47.04912,1.796,2.0784955,0.0,-2.652083,0.0,-0.4140953,10.3175,8.725068
110,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,51.35,43.88791,0.0,0.87038517,51.735,47.02706,1.635,1.9748049,0.0,-2.6435583,0.0,-0.47157788,10.3175,8.580975
111,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,56.627,43.79418,6.869,0.8114792,55.193,47.454277,3.378,1.9525568,2.207,-2.592492,0.0,-0.5198656,9.878,8.766904
112,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,54.784,43.305744,5.78,0.6122434,55.676,46.80418,3.404,1.8658721,0.0,-2.2922466,0.0,-0.250673,9.878,8.1761265
113,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,54.868,43.65837,6.199,0.77671623,56.185,46.0622,3.806,1.9401944,-1.29,-1.904578,0.0,-0.004387766,9.878,7.169057
114,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,54.952,43.607162,6.031,0.82128966,56.158,45.91014,3.994,1.9068735,0.0,-1.86766,0.0,0.09353548,9.4385,6.8490386
115,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,56.962,43.154438,6.785,0.6512302,56.078,45.278114,3.538,1.8424779,0.0,-1.8187947,0.0,0.19354898,9.4385,6.578725
116,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,55.036,43.540714,6.366,0.854964,56.158,44.866333,4.128,1.9918959,0.0,-1.7502956,0.0,0.2938363,9.4385,6.5385714
117,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,57.046,44.056087,7.037,1.1987166,56.372,45.026424,3.806,2.2138343,0.0,-1.7564452,0.0,0.3490287,9.2185,6.814905
118,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,54.784,44.42363,5.948,1.4367393,55.542,45.234924,3.94,2.3861134,0.0,-1.7264137,0.0,0.34917313,8.999,7.0241756
119,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,54.533,44.99835,5.864,1.8049674,55.542,46.059887,3.78,2.551523,0.0,-1.6559362,0.0,0.27790302,8.999,7.423164
120,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,54.449,45.01007,6.534,1.8857312,54.255,46.854195,3.914,2.5625753,0.0,-1.6927451,0.0,0.022610694,8.7795,7.697815
121,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,53.779,44.560287,7.037,1.6372035,54.148,46.872585,4.45,2.3711212,0.0,-1.6956127,0.0,-0.21351814,8.5595,7.1558046
122,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,53.947,44.13043,6.618,1.0997523,54.014,47.700306,4.262,2.0869787,0.0,-1.7733281,0.0,-0.44051465,8.5595,6.6014347
123,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,51.015,44.20478,5.445,1.0273348,52.566,48.148136,4.048,2.125712,0.0,-1.8000658,0.0,-0.5030785,8.3395,6.7189407
124,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,49.674,43.55993,5.361,0.64658666,50.582,47.78505,3.619,1.9939549,0.0,-1.9121176,0.0,-0.564066,8.12,6.6083117
125,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.486,43.594612,0.0,0.7222593,45.891,47.717987,1.93,2.0512555,0.0,-1.9782646,0.0,-0.5557491,8.12,6.68917
126,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,48.585,43.963825,5.612,0.992501,48.867,47.840736,3.672,2.1618528,0.0,-1.9678392,0.0,-0.5145418,7.9005,6.6859818
127,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,48.418,43.951927,5.026,1.091497,49.296,48.10222,2.975,2.1847985,0.0,-1.9875009,0.0,-0.520487,7.6805,6.7170906
128,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,41.298,44.19195,0.0,1.4702182,43.184,48.41875,1.876,2.3297467,-1.471,-2.0044825,0.0,-0.5607188,7.6805,7.1186476
129,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.905,44.90014,4.188,2.0792534,46.669,48.39823,2.573,2.5692317,0.0,-1.9794297,0.0,-0.5248798,7.4605,7.557026
130,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.654,45.37052,4.356,2.1527586,46.079,47.231255,2.654,2.6140935,0.0,-1.7248435,0.0,-0.49344617,7.241,7.2565804
131,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.235,44.960552,5.026,1.7612946,45.972,46.39773,3.431,2.4349418,0.0,-1.5234594,0.0,-0.3868015,7.0215,6.5556087
132,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,43.978,44.567703,0.0,1.4861825,45.918,46.2133,2.681,2.321495,-1.695,-1.5456549,0.0,-0.3971925,7.0215,6.3797655
133,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,45.067,43.836132,4.356,1.0741088,46.32,46.310123,3.27,2.139193,0.0,-1.5885049,0.0,-0.50263685,7.0215,6.352728
134,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,44.062,43.13727,4.105,0.80954695,45.06,46.28356,2.815,2.0073118,0.0,-1.5747585,0.0,-0.5353151,6.582,6.348158
135,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,43.643,42.37588,0.0,0.58372223,44.417,46.005447,2.573,1.9153872,0.0,-1.6168275,0.0,-0.48507836,6.582,6.2523823
136,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.387,41.64758,4.356,0.39718962,44.015,45.82988,3.431,1.8488796,-1.258,-1.7627532,0.0,-0.44400832,6.582,6.2971954
137,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.638,41.03508,0.0,0.23802757,44.283,45.572792,2.681,1.7598143,-1.365,-1.920626,0.0,-0.40790182,6.1425,6.383156
138,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.805,40.71902,4.44,0.23433948,44.176,45.360256,2.841,1.7339407,-2.612,-2.0145836,0.0,-0.35259226,6.1425,6.414764
139,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,44.229,40.54216,4.44,0.26767266,45.141,45.198193,3.056,1.7475237,0.0,-2.068215,0.0,-0.31353796,5.923,6.3279476
140,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,41.549,40.648785,0.0,0.38553226,43.506,45.095573,2.439,1.7930262,-1.621,-2.0665953,0.0,-0.27612215,5.7035,6.111766
141,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,43.308,40.80181,4.523,0.5174475,44.444,44.88531,3.351,1.8002882,0.0,-1.9642619,0.0,-0.24538161,5.7035,5.7320414
142,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.47,40.94342,0.0,0.64923537,43.935,44.42583,2.949,1.8055158,-1.237,-1.835591,0.0,-0.2157204,5.2635,5.303083
143,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.219,41.124916,0.0,0.83417284,43.452,43.746647,2.493,1.848114,0.0,-1.7726405,0.0,-0.18477914,5.2635,4.8958855
144,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,41.633,41.205162,0.0,0.9256325,43.238,43.01375,2.52,1.8876791,-1.226,-1.8231161,0.0,-0.20636389,4.8245,4.6357355
145,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,40.963,41.327908,0.0,0.9690145,43.586,42.63583,2.466,1.9174472,-2.537,-1.8913157,0.0,-0.2723692,4.8245,4.5021286
146,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,38.785,40.878746,0.0,0.7090633,40.101,42.132893,2.573,1.8023045,0.0,-1.9300016,0.0,-0.35376734,4.3845,4.1378493
147,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,41.465,40.210735,0.0,0.34741652,43.452,41.690407,2.627,1.6443361,-1.589,-1.9736171,0.0,-0.43189818,4.3845,3.7214656
148,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,41.716,39.5138,0.0,-0.04552269,43.72,41.403015,2.681,1.4755782,-1.258,-2.0604863,0.0,-0.5101294,3.9455,3.3557196
149,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.889,38.948673,4.105,-0.39054418,43.854,41.2993,2.922,1.3398379,0.0,-2.164342,0.0,-0.5816208,3.9455,3.058824
150,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,40.376,38.52253,0.0,-0.6891575,42.085,41.273224,2.332,1.2334623,-2.527,-2.247722,0.0,-0.6438174,3.5055,2.7915888
151,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.638,38.311764,4.356,-0.89853144,43.318,41.42912,3.109,1.1613873,0.0,-2.2986202,0.0,-0.6841378,3.286,2.593862
152,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,43.811,38.1577,4.523,-1.0734265,44.632,42.048214,2.975,1.0752128,0.0,-2.3599496,0.0,-0.6960968,3.0665,2.5944257
153,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.135,38.516193,0.0,-0.83709216,43.908,42.480595,2.681,1.1255431,-1.333,-2.3449335,0.0,-0.5423066,3.0665,2.5139737
154,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,42.973,38.712406,0.0,-0.6983137,44.953,42.316868,2.305,1.137917,-1.237,-2.3488357,0.0,-0.39834294,2.627,2.2354846
155,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,43.894,38.934193,0.0,-0.5847533,44.873,42.11399,2.332,1.1560267,0.0,-2.3700917,0.0,-0.28723127,2.627,1.9844699
156,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,43.057,39.117767,0.0,-0.5067048,44.31,41.986122,2.118,1.1779408,0.0,-2.4051418,0.0,-0.19703496,2.1875,1.7992697
157,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,46.156,39.20353,4.523,-0.4761517,47.125,41.945263,2.734,1.1898565,0.0,-2.462449,0.0,-0.12308648,2.1875,1.6857872
158,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,44.816,39.328556,0.0,-0.41661167,46.079,42.10751,2.439,1.2208654,-1.908,-2.5436513,0.0,-0.06655714,2.1875,1.6889725
159,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,40.46,39.60256,0.0,-0.2852869,43.586,42.441868,1.421,1.288318,-2.761,-2.6274548,0.0,-0.04080379,2.1875,1.8328137
160,ETTm2,Autoformer,revin,96,168,0.0,2024,avg,False,none,43.978,39.94475,0.0,-0.13795352,46.374,42.76948,2.091,1.3743186,-2.761,-2.7012038,0.0,-0.060539305,2.1875,2.0851598
