timestep,dataset,model,norm,seq_len,pred_len,alpha,seed,dish_init,scaled,prior,gt_0,pred_0,gt_1,pred_1,gt_2,pred_2,gt_3,pred_3,gt_4,pred_4,gt_5,pred_5,gt_6,pred_6
17,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,52.271,,4.523,,55.113,,2.841,,-2.591,,0.0,,7.4605,
18,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,54.03,,5.11,,55.622,,2.922,,-1.226,,0.0,,7.4605,
19,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,52.69,,5.194,,54.255,,3.351,,-1.375,,0.0,,7.0215,
20,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,54.784,,5.529,,55.381,,3.243,,0.0,,0.0,,7.0215,
21,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,56.46,,6.45,,57.793,,4.289,,-1.269,,0.0,,7.0215,
22,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,52.774,,4.691,,56.426,,3.914,,-3.763,,-1.258,,6.8015,
23,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,52.187,,5.11,,55.327,,3.94,,-3.763,,0.0,,6.582,
24,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,51.266,,5.11,,52.915,,4.048,,-2.441,,0.0,,6.582,
25,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,50.763,,5.026,,53.183,,3.833,,-2.441,,0.0,,6.582,
26,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,50.177,,4.775,,52.646,,3.538,,-2.473,,0.0,,6.582,
27,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,45.318,,0.0,,49.564,,2.868,,-3.966,,-1.301,,6.582,
28,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.046,,0.0,,44.095,,0.0,,-2.74,,-1.226,,6.582,
29,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,39.706,,0.0,,42.514,,0.0,,-2.697,,0.0,,6.582,
30,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,40.879,,0.0,,43.747,,1.528,,-2.697,,0.0,,6.582,
31,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,39.371,,0.0,,42.782,,0.0,,-2.697,,-1.311,,6.582,
32,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,40.209,,0.0,,42.487,,1.474,,-2.697,,0.0,,6.582,
33,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,39.371,,0.0,,41.04,,0.0,,-1.439,,0.0,,6.3625,
34,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,35.183,,0.0,,37.528,,0.0,,-2.719,,0.0,,6.3625,
35,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,34.01,,0.0,,36.134,,0.0,,-2.719,,0.0,,6.3625,
36,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.633,,0.0,,43.613,,1.85,,-1.237,,0.0,,6.3625,
37,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,40.292,,0.0,,42.085,,1.448,,-1.311,,0.0,,6.1425,
38,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,38.617,,0.0,,39.86,,0.0,,0.0,,0.0,,6.1425,
39,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,40.544,,0.0,,43.425,,1.957,,-2.527,,0.0,,6.1425,
40,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,39.622,,0.0,,41.576,,1.716,,-2.527,,0.0,,6.1425,
41,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,40.376,,0.0,,42.514,,1.501,,-2.527,,0.0,,6.1425,
42,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.298,,0.0,,42.353,,2.091,,0.0,,0.0,,5.923,
43,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.298,,0.0,,42.487,,2.252,,0.0,,0.0,,5.923,
44,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.465,,0.0,,43.774,,2.198,,-2.026,,0.0,,5.923,
45,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.214,,0.0,,43.425,,2.707,,-2.026,,0.0,,5.923,
46,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.716,,0.0,,43.559,,2.278,,-1.386,,0.0,,5.7035,
47,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,42.638,,0.0,,43.238,,2.091,,0.0,,0.0,,5.7035,
48,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.214,,0.0,,42.139,,1.876,,0.0,,0.0,,5.7035,
49,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.633,,0.0,,43.023,,2.52,,-1.226,,0.0,,5.4835,
50,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,42.889,,4.188,,43.345,,2.868,,0.0,,0.0,,5.2635,
51,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.549,,0.0,,42.862,,2.252,,-1.311,,0.0,,5.2635,
52,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,42.303,,0.0,,43.05,,2.198,,0.0,,0.0,,5.2635,
53,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.968,,0.0,,43.264,,2.037,,0.0,,0.0,,5.2635,
54,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,40.795,,0.0,,42.809,,2.144,,-2.74,,0.0,,5.2635,
55,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,39.622,,0.0,,41.227,,1.93,,-1.311,,0.0,,5.044,
56,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,37.193,,0.0,,39.619,,0.0,,-2.996,,0.0,,5.044,
57,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,38.114,,0.0,,40.182,,0.0,,-1.748,,0.0,,4.8245,
58,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,42.303,,0.0,,43.72,,2.305,,0.0,,0.0,,4.6045,
59,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,43.559,,0.0,,44.256,,1.93,,0.0,,0.0,,4.6045,
60,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,42.805,,0.0,,44.739,,1.662,,-1.503,,0.0,,4.3845,
61,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,43.476,,0.0,,45.034,,1.823,,0.0,,0.0,,4.3845,
62,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,41.214,,0.0,,41.79,,0.0,,0.0,,0.0,,4.165,
63,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,39.371,,0.0,,41.066,,0.0,,-1.354,,0.0,,3.9455,
64,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,39.957,,0.0,,43.506,,0.0,,-2.889,,0.0,,3.9455,
65,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,44.983,,0.0,,48.116,,3.029,,-2.889,,0.0,,3.9455,
66,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,46.072,,4.607,,50.154,,4.262,,-4.105,,-1.418,,4.165,
67,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,46.659,,5.194,,50.824,,4.718,,-4.105,,-1.418,,4.6045,
68,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,47.329,,5.696,,51.199,,5.12,,-4.105,,-1.418,,5.2635,
69,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,48.25,,5.864,,51.869,,5.227,,-4.105,,-1.418,,5.7035,
70,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,49.088,,6.199,,52.915,,5.388,,-4.105,,-1.418,,6.582,
71,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,45.989,,4.272,,50.127,,3.78,,-4.105,,-1.418,,7.4605,
72,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,45.989,,0.0,,49.966,,3.538,,-4.105,,-1.418,,8.3395,
73,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,46.743,,4.356,,50.77,,3.887,,-4.105,,-1.397,,9.4385,
74,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,45.737,,0.0,,50.154,,3.699,,-4.105,,-1.375,,10.537,
75,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,48.837,,4.775,,52.325,,4.182,,-4.105,,-1.311,,11.6355,
76,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,48.585,,4.44,,52.137,,3.646,,-4.105,,-1.247,,12.5145,
77,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,47.413,,0.0,,51.628,,3.404,,-4.105,,-1.215,,13.833,
78,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,45.737,,0.0,,49.885,,2.198,,-4.105,,-1.215,,14.7115,
79,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,45.57,,0.0,,49.939,,2.815,,-4.105,,-1.215,,15.371,
80,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,45.486,,0.0,,49.644,,2.547,,-4.105,,-1.279,,15.8105,
81,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,47.496,,5.529,,50.69,,3.136,,-4.105,,0.0,,15.8105,
82,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,47.58,,4.775,,51.306,,4.182,,-4.105,,-1.226,,16.03,
83,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,49.507,,5.361,,52.646,,4.664,,-4.105,,-1.269,,15.8105,
84,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,50.093,,6.115,,53.049,,5.066,,-2.889,,0.0,,15.371,
85,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,50.931,,6.618,,54.228,,5.468,,-4.169,,0.0,,14.932,
86,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,47.832,,5.361,,51.681,,4.664,,-2.932,,-1.247,,14.492,
87,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,49.507,,6.199,,53.451,,5.468,,-2.932,,-1.237,,14.492,
88,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,49.926,,6.534,,53.183,,5.254,,-2.921,,0.0,,14.492,
89,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,49.088,,5.948,,52.164,,4.905,,-2.921,,0.0,,14.712,
90,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,47.413,,5.529,,51.333,,4.905,,-4.147,,-1.247,,15.1515,
91,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,42.219,,0.0,,46.615,,3.699,,-4.041,,-1.226,,15.591,
92,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,46.072,,5.361,,50.556,,4.771,,-4.041,,-1.226,,15.591,
93,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,46.659,,5.194,,50.207,,4.503,,-4.041,,0.0,,15.8105,
94,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,46.91,,5.864,,50.207,,4.852,,-4.041,,0.0,,15.8105,
95,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,48.25,,5.864,,50.716,,4.718,,-2.751,,0.0,,15.371,
96,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,46.324,48.40447,5.026,8.35334,48.545,51.246418,3.994,5.3150997,-2.751,-2.3385892,0.0,-0.4474747,14.932,13.05798
97,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,48.25,48.49806,6.283,7.663718,51.172,51.43455,4.503,4.804821,-2.751,-2.2151732,0.0,-0.42003614,14.712,12.97048
98,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,51.266,48.449142,6.618,6.8377,52.941,51.126442,4.879,4.387352,-1.397,-1.9840122,0.0,-0.41096893,14.492,13.128122
99,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,50.68,48.243896,6.45,6.09274,52.781,51.054028,4.423,4.1303926,-2.612,-1.8487643,0.0,-0.38699946,14.053,13.321479
100,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,49.842,48.9673,5.948,6.3912907,51.869,52.47002,4.074,4.3276253,-2.58,-1.6740551,0.0,-0.37796283,13.613,13.32307
101,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,50.931,49.975784,5.78,6.841232,52.646,53.67464,3.887,4.8079743,-1.365,-1.5618054,0.0,-0.40682343,13.3935,13.495359
102,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,51.098,50.533436,6.031,7.4780073,52.968,54.040096,3.86,5.1372566,-1.279,-1.5100014,0.0,-0.42343014,12.954,13.655608
103,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,49.926,51.102627,5.445,7.7888613,51.467,54.641075,3.404,5.3513412,-1.301,-1.412206,0.0,-0.41048542,12.5145,13.844827
104,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,52.439,51.102295,5.78,7.3247356,54.818,54.598255,3.967,5.046072,-2.815,-1.3600712,0.0,-0.36541992,12.075,13.830988
105,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,51.182,50.63522,5.11,6.9842725,53.799,54.31638,3.887,4.8662853,-2.815,-1.3604391,0.0,-0.3428775,11.6355,13.49024
106,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,52.606,50.448925,5.612,7.7917786,54.577,53.89499,3.94,5.1635075,-1.599,-1.3153507,0.0,-0.34607047,11.1965,13.044808
107,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,53.025,50.20321,6.115,7.4137983,55.032,53.40557,4.289,4.881348,-1.599,-1.4087012,0.0,-0.3013253,10.757,12.390245
108,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,49.088,50.148327,4.105,6.8028364,50.716,52.92987,2.573,4.6798162,-1.461,-1.3302813,0.0,-0.2738515,10.757,11.837005
109,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,50.763,49.764187,4.188,5.574246,51.145,52.196022,1.796,4.190783,0.0,-1.1425971,0.0,-0.24140519,10.3175,11.407275
110,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,51.35,49.518284,0.0,4.96136,51.735,51.871292,1.635,3.9427602,0.0,-1.0396171,0.0,-0.22189042,10.3175,10.905508
111,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,56.627,48.81653,6.869,4.5263543,55.193,51.129116,3.378,3.7728329,2.207,-1.0248767,0.0,-0.21728797,9.878,10.269555
112,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,54.784,48.416992,5.78,4.329618,55.676,50.917114,3.404,3.7974432,0.0,-1.040103,0.0,-0.22891279,9.878,9.818692
113,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,54.868,47.85301,6.199,3.9066806,56.185,50.374527,3.806,3.7468412,-1.29,-1.0833343,0.0,-0.22761028,9.878,9.558012
114,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,54.952,47.207134,6.031,3.6573482,56.158,49.706684,3.994,3.7486842,0.0,-1.0880041,0.0,-0.23459947,9.4385,9.541793
115,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,56.962,46.55815,6.785,3.3496509,56.078,48.882797,3.538,3.6820529,0.0,-1.1351732,0.0,-0.2482754,9.4385,9.600925
116,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,55.036,45.91216,6.366,3.0831084,56.158,48.112064,4.128,3.6469135,0.0,-1.1970409,0.0,-0.24393624,9.4385,9.747629
117,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,57.046,45.491337,7.037,2.8850691,56.372,47.76596,3.806,3.6529024,0.0,-1.2332294,0.0,-0.22143036,9.2185,9.9916525
118,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,54.784,45.33415,5.948,2.8025742,55.542,47.800648,3.94,3.6977255,0.0,-1.2640504,0.0,-0.21694113,8.999,10.223812
119,ETTm2,Autoformer,dishts,96,24,0.75,2024,avg,False,legacy,54.533,44.66533,5.864,3.114902,55.542,47.061653,3.78,3.5108426,0.0,-1.3284639,0.0,-0.24246329,8.999,8.463549
